ID_Pedido,Fecha,Ciudad,Categoria,Producto,Precio_Unitario,Cantidad,Venta_Bruta,Coste_Unitario,Canal,Metodo_Pago,Score_Cliente
22196,2025-10-17,Sevilla,Ropa,Zapatillas,29.56,2,59.12,14.47,Online,Efectivo,24
22197,2025-01-21,Madrid,Electrónica,Auriculares,222.86,4,891.44,146.2,Online,Tarjeta,9
22198,2025-05-15,Zaragoza,Hogar,Espejo,603.71,4,2414.84,249.08,App,Tarjeta,40
22199,2025-07-14,Zaragoza,Deportes,Esterilla Yoga,184.44,1,184.44,119.44,App,Tarjeta,28
22200,2025-12-17,Barcelona,Electrónica,Tablet,117.57,4,470.28,47.63,Online,Tarjeta,29
22201,2025-06-18,Sevilla,Hogar,Silla Escritorio,456.08,4,1824.32,278.18,Tienda Física,Efectivo,86
22202,2025-03-01,Valencia,Deportes,Balón,519.63,3,1558.89,303.44,App,Tarjeta,47
22203,2025-04-18,Málaga,Hogar,Lámpara,386.4,2,772.8,215.12,Online,Tarjeta,67
22204,2025-04-03,Málaga,Hogar,Lámpara,256.9,1,256.9,117.37,Tienda Física,PayPal,18
22205,2025-10-27,Madrid,Hogar,Espejo,709.58,1,709.58,319.25,Online,Tarjeta,3
22206,2025-04-23,Sevilla,Electrónica,Auriculares,614.84,1,614.84,261.14,Tienda Física,Efectivo,5
22207,2025-08-20,Madrid,Deportes,Balón,510.07,5,2550.35,206.38,Tienda Física,PayPal,44
22208,2025-10-31,Sevilla,Ropa,Chaqueta,593.2,1,593.2,393.23,App,PayPal,53
22209,2025-09-23,Madrid,Deportes,Esterilla Yoga,567.79,1,,339.73,Online,PayPal,49
22210,2025-10-06,Málaga,Hogar,Cafetera,107.41,4,429.64,54.71,Online,Tarjeta,46
22211,2025-04-09,Zaragoza,Electrónica,Tablet,722.46,5,3612.3,348.35,Tienda Física,PayPal,41
22212,2025-04-08,Zaragoza,Electrónica,Laptop,29.32,2,,18.2,App,Tarjeta,15
22213,2025-10-16,Valencia,Electrónica,Smartphone,47.6,3,142.8,19.43,App,PayPal,58
22214,2025-10-06,Valencia,Ropa,Zapatillas,592.45,3,1777.35,355.7,Tienda Física,Tarjeta,90
22215,2025-10-09,Valencia,Hogar,Cafetera,144.25,2,288.5,80.36,App,PayPal,67
22216,2025-01-28,Barcelona,Electrónica,Smartphone,559.86,4,2239.44,360.4,Tienda Física,Efectivo,28
22217,2025-12-23,Barcelona,Ropa,Chaqueta,255.97,4,1023.88,128.99,Online,Efectivo,19
22218,2025-02-08,Sevilla,Hogar,Cafetera,562.09,3,1686.27,248.68,Online,Tarjeta,73
22219,2025-11-24,Madrid,Electrónica,Smartphone,491.45,4,1965.8,324.78,Online,Efectivo,23
22220,2025-04-30,Zaragoza,Hogar,Silla Escritorio,212.65,5,1063.25,117.4,App,PayPal,38
22221,2025-02-03,Madrid,Electrónica,Smartphone,565.91,3,1697.73,313.23,Online,PayPal,70
22222,2025-07-31,Valencia,Deportes,Bicicleta,568.36,4,2273.44,353.11,App,PayPal,72
22223,2025-03-13,Valencia,Electrónica,Laptop,307.32,3,921.96,131.43,App,PayPal,5
22224,2025-05-04,Zaragoza,Hogar,Espejo,753.35,1,753.35,414.84,Tienda Física,Efectivo,35
22225,2025-02-24,Valencia,Deportes,Bicicleta,328.11,1,328.11,218.31,Online,PayPal,68
22226,2025-07-19,Valencia,Deportes,Bicicleta,617.19,1,617.19,301.92,Tienda Física,Tarjeta,96
22227,2025-08-31,Zaragoza,Deportes,Esterilla Yoga,792.8,4,3171.2,344.9,App,Efectivo,100
22228,2025-08-11,Málaga,Electrónica,Auriculares,459.48,3,1378.44,321.47,Online,Efectivo,46
22229,2025-04-02,Madrid,Hogar,Cafetera,544.17,5,2720.85,327.75,App,Efectivo,35
22230,2025-12-14,Sevilla,Ropa,Camiseta,491.3,1,491.3,268.92,Tienda Física,Tarjeta,22
22231,2025-04-20,Barcelona,Hogar,Lámpara,676.05,3,2028.15,394.97,App,Efectivo,39
22232,2025-12-05,Valencia,Electrónica,Laptop,583.8,1,583.8,401.07,App,Efectivo,22
22233,2025-01-12,Málaga,Deportes,Bicicleta,392.96,1,392.96,237.03,App,PayPal,93
22234,2025-06-06,Sevilla,Hogar,Cafetera,343.77,1,343.77,213.55,Tienda Física,Efectivo,53
22235,2025-07-17,Barcelona,Deportes,Esterilla Yoga,512.18,3,1536.54,209.54,Tienda Física,Tarjeta,48
22236,2025-01-12,Zaragoza,Hogar,Lámpara,651.84,1,651.84,380.85,Tienda Física,Efectivo,3
22237,2025-11-19,Sevilla,Hogar,Silla Escritorio,789.04,2,1578.08,448.09,App,PayPal,35
22238,2025-03-04,Zaragoza,Hogar,Silla Escritorio,501.56,3,1504.68,348.48,App,Efectivo,96
22239,2025-02-12,Barcelona,Electrónica,Auriculares,361.33,4,1445.32,184.82,App,Efectivo,88
22240,2025-10-27,Barcelona,Electrónica,Laptop,533.3,3,1599.9,277.6,Tienda Física,PayPal,96
22241,2025-09-27,Sevilla,Deportes,Esterilla Yoga,555.76,4,2223.04,238.04,App,Efectivo,57
22242,2025-08-31,Madrid,Ropa,Camiseta,699.51,4,2798.04,279.83,Online,Tarjeta,51
22243,2025-09-23,Barcelona,Deportes,Esterilla Yoga,34.96,4,139.84,15.24,Online,Tarjeta,56
22244,2025-02-09,Zaragoza,Deportes,Balón,620.1,1,620.1,255.88,Online,Tarjeta,12
22245,2025-09-01,Valencia,Deportes,Esterilla Yoga,113.27,2,226.54,66.01,App,Efectivo,14
22246,2025-11-19,Barcelona,Electrónica,Auriculares,753.05,1,753.05,390.31,Tienda Física,Tarjeta,45
22247,2025-08-07,Málaga,Ropa,Zapatillas,30.06,1,30.06,20.53,Tienda Física,PayPal,56
22248,2025-04-23,Sevilla,Deportes,Balón,726.76,5,3633.8,324.77,Tienda Física,PayPal,51
22249,2025-12-05,Madrid,Ropa,Chaqueta,292.43,4,1169.72,122.84,Online,PayPal,78
22250,2025-11-26,Zaragoza,Electrónica,Laptop,634.39,5,3171.95,305.53,Tienda Física,PayPal,7
22251,2025-03-26,Málaga,Ropa,Chaqueta,190.28,3,570.84,92.75,Online,PayPal,48
22252,2025-04-02,Valencia,Ropa,Camiseta,401.12,1,401.12,178.48,App,PayPal,98
22253,2025-04-05,Valencia,Hogar,Espejo,134.63,4,538.52,77.21,App,PayPal,5
22254,2025-04-16,Madrid,Deportes,Esterilla Yoga,358.3,3,1074.9,205.2,Tienda Física,Tarjeta,1
22255,2025-02-23,Valencia,Hogar,Espejo,579.97,4,2319.88,339.67,Tienda Física,Efectivo,88
22256,2025-07-10,Madrid,Hogar,Espejo,97.39,5,486.95,53.38,App,Tarjeta,19
22257,2025-07-23,Sevilla,Electrónica,Smartphone,177.42,5,887.1,84.51,App,PayPal,68
22258,2025-02-09,Barcelona,Hogar,Lámpara,67.29,3,201.87,32.99,App,PayPal,23
22259,2025-10-22,Málaga,Deportes,Mancuernas,399.46,2,798.92,277.13,Tienda Física,Efectivo,55
22260,2025-02-04,Zaragoza,Hogar,Espejo,607.52,1,607.52,291.01,App,PayPal,92
22261,2025-11-20,Zaragoza,Electrónica,Auriculares,117.48,1,117.48,51.81,App,Tarjeta,72
22262,2025-04-30,Sevilla,Ropa,Zapatillas,237.13,5,1185.65,120.39,App,Efectivo,98
22263,2025-11-18,Madrid,Electrónica,Auriculares,98.48,3,295.44,40.99,Tienda Física,PayPal,75
22264,2025-09-10,Valencia,Deportes,Esterilla Yoga,118.55,3,355.65,72.1,App,PayPal,36
22265,2025-02-10,Málaga,Electrónica,Tablet,222.88,2,445.76,123.81,Online,Efectivo,62
22266,2025-09-03,Sevilla,Ropa,Chaqueta,564.19,2,1128.38,385.59,Tienda Física,Tarjeta,76
22267,2025-11-10,Málaga,Hogar,Silla Escritorio,274.46,2,548.92,118.89,Tienda Física,PayPal,69
22268,2025-12-05,Madrid,Ropa,Camiseta,600.26,1,600.26,302.95,Tienda Física,PayPal,11
22269,2025-08-26,Zaragoza,Deportes,Mancuernas,707.61,4,2830.44,313.77,Tienda Física,PayPal,62
22270,2025-01-08,Zaragoza,Hogar,Silla Escritorio,364.91,1,364.91,225.59,Tienda Física,Efectivo,96
22271,2025-06-28,Sevilla,Deportes,Balón,661.03,2,,275.15,Tienda Física,PayPal,24
22272,2025-03-19,Sevilla,Deportes,Esterilla Yoga,444.17,2,888.34,255.22,App,Tarjeta,90
22273,2025-02-10,Madrid,Electrónica,Laptop,490.69,4,1962.76,230.33,Tienda Física,PayPal,93
22274,2025-01-07,Málaga,Electrónica,Laptop,96.63,4,386.52,57.05,Tienda Física,PayPal,72
22275,2025-12-21,Barcelona,Deportes,Balón,339.57,3,1018.71,197.16,Tienda Física,Efectivo,1
22276,2025-08-16,Málaga,Hogar,Lámpara,85.04,2,170.08,57.47,Online,Tarjeta,26
22277,2025-06-24,Barcelona,Deportes,Mancuernas,321.03,5,1605.15,208.57,Tienda Física,PayPal,63
22278,2025-12-05,Sevilla,Hogar,Lámpara,168.74,5,843.7,81.01,App,Efectivo,26
22279,2025-05-02,Zaragoza,Ropa,Zapatillas,173.47,4,693.88,69.41,Tienda Física,PayPal,99
22280,2025-09-30,Málaga,Ropa,Camiseta,156.86,2,313.72,74.08,Tienda Física,Efectivo,92
22281,2025-02-26,Zaragoza,Ropa,Pantalón,479.43,5,,283.61,Tienda Física,Efectivo,74
22282,2025-11-06,Málaga,Electrónica,Smartphone,484.34,3,,248.94,Tienda Física,Tarjeta,51
22283,2025-01-20,Zaragoza,Electrónica,Laptop,786.13,2,1572.26,451.94,App,PayPal,49
22284,2025-05-25,Sevilla,Electrónica,Tablet,126.31,5,631.55,52.02,Online,PayPal,100
22285,2025-05-18,Valencia,Deportes,Balón,562.48,1,562.48,366.14,Online,Tarjeta,82
22286,2025-02-02,Zaragoza,Hogar,Lámpara,317.36,5,1586.8,181.82,Online,Tarjeta,62
22287,2025-01-13,Zaragoza,Hogar,Cafetera,126.21,2,252.42,69.26,Online,PayPal,43
22288,2025-02-24,Málaga,Hogar,Lámpara,31.31,3,93.93,20.48,App,Efectivo,24
22289,2025-08-22,Valencia,Electrónica,Tablet,795.37,2,1590.74,429.98,Tienda Física,Tarjeta,15
22290,2025-07-11,Barcelona,Deportes,Esterilla Yoga,781.06,3,2343.18,461.79,Online,PayPal,50
22291,2025-09-17,Zaragoza,Deportes,Balón,72.91,2,145.82,45.78,Online,Tarjeta,72
22292,2025-08-26,Valencia,Ropa,Pantalón,258.83,4,1035.32,127.2,Online,PayPal,53
22293,2025-01-16,Sevilla,Ropa,Pantalón,731.41,5,3657.05,411.54,Online,Efectivo,15
22294,2025-03-29,Madrid,Electrónica,Tablet,689.32,3,2067.96,339.24,Online,Tarjeta,92
22295,2025-05-29,Valencia,Electrónica,Tablet,450.62,3,1351.86,226.86,Online,PayPal,33
22296,2025-04-28,Madrid,Hogar,Silla Escritorio,580.18,5,2900.9,384.01,Online,PayPal,98
22297,2025-10-10,Málaga,Ropa,Zapatillas,131.33,3,393.99,63.62,Online,PayPal,77
22298,2025-03-04,Málaga,Electrónica,Laptop,196.79,4,787.16,120.16,Tienda Física,Tarjeta,41
22299,2025-10-01,Barcelona,Electrónica,Laptop,39.2,5,196.0,26.29,Online,Efectivo,55
22300,2025-07-09,Valencia,Electrónica,Laptop,34.35,3,103.05,15.98,Online,PayPal,69
22301,2025-05-26,Madrid,Deportes,Mancuernas,398.89,4,1595.56,240.22,App,PayPal,80
22302,2025-07-01,Valencia,Hogar,Lámpara,53.25,1,53.25,29.42,App,Tarjeta,35
22303,2025-09-03,Sevilla,Electrónica,Tablet,141.75,2,283.5,63.64,App,Efectivo,82
22304,2025-08-05,Sevilla,Deportes,Mancuernas,791.05,1,791.05,411.14,App,PayPal,16
22305,2025-05-09,Barcelona,Deportes,Bicicleta,217.65,1,217.65,138.43,Tienda Física,PayPal,94
22306,2025-08-07,Madrid,Electrónica,Auriculares,145.29,3,435.87,64.57,App,PayPal,81
22307,2025-09-03,Madrid,Electrónica,Laptop,46.66,5,233.3,32.29,Tienda Física,Efectivo,97
22308,2025-11-07,Zaragoza,Hogar,Silla Escritorio,351.91,2,703.82,200.92,Tienda Física,PayPal,38
22309,2025-08-21,Madrid,Ropa,Pantalón,669.66,3,2008.98,401.85,App,Efectivo,7
22310,2025-08-24,Valencia,Ropa,Zapatillas,483.57,5,2417.85,334.43,Online,PayPal,85
22311,2025-03-03,Barcelona,Ropa,Zapatillas,577.12,5,2885.6,301.75,Online,Efectivo,98
22312,2025-08-16,Zaragoza,Ropa,Chaqueta,672.89,5,3364.45,400.5,Tienda Física,Efectivo,87
22313,2025-12-22,Valencia,Deportes,Mancuernas,404.98,2,809.96,168.32,Online,Efectivo,31
22314,2025-12-19,Valencia,Hogar,Lámpara,355.05,5,1775.25,204.43,Online,Efectivo,6
22315,2025-11-12,,Deportes,Esterilla Yoga,598.41,2,1196.82,350.09,Online,PayPal,94
22316,2025-11-17,Madrid,Deportes,Balón,165.2,2,330.4,102.47,Online,Tarjeta,39
22317,2025-02-02,Barcelona,Ropa,Zapatillas,59.52,5,297.6,33.0,Online,PayPal,21
22318,2025-10-16,Zaragoza,Deportes,Balón,137.94,2,275.88,57.19,Tienda Física,Tarjeta,90
22319,2025-11-30,Valencia,Deportes,Esterilla Yoga,195.99,3,587.97,134.23,Tienda Física,PayPal,85
22320,2025-01-27,Zaragoza,Hogar,Espejo,319.6,5,1598.0,201.51,App,PayPal,84
22321,2025-08-18,Madrid,Hogar,Silla Escritorio,369.99,2,739.98,158.58,Online,PayPal,62
22322,2025-01-26,Málaga,Hogar,Lámpara,418.28,5,2091.4,246.69,Tienda Física,Efectivo,66
22323,2025-04-10,Barcelona,Hogar,Silla Escritorio,318.89,3,956.67,131.05,Tienda Física,Efectivo,7
22324,2025-06-06,Valencia,Ropa,Zapatillas,65.18,3,195.54,43.85,App,PayPal,71
22325,2025-12-31,Madrid,Deportes,Balón,334.46,4,1337.84,219.55,App,Efectivo,82
22326,2025-10-07,Valencia,Electrónica,Auriculares,499.52,3,1498.56,329.27,App,Efectivo,43
22327,2025-08-16,Málaga,Deportes,Esterilla Yoga,607.54,1,607.54,305.51,Online,Efectivo,18
22328,2025-06-29,Sevilla,Deportes,Mancuernas,612.85,3,1838.55,360.41,Tienda Física,PayPal,51
22329,2025-12-18,Sevilla,Hogar,Cafetera,117.48,2,234.96,50.87,Tienda Física,Tarjeta,33
22330,2025-02-20,Sevilla,Deportes,Mancuernas,771.81,3,2315.43,502.27,Online,Efectivo,96
22331,2025-02-25,Madrid,Electrónica,Laptop,604.18,1,604.18,287.46,Online,Efectivo,37
22332,2025-10-21,Málaga,Deportes,Mancuernas,591.68,2,,272.26,App,PayPal,32
22333,2025-12-08,Sevilla,Hogar,Silla Escritorio,171.21,4,684.84,75.27,Tienda Física,Tarjeta,63
22334,2025-10-25,Sevilla,Hogar,Cafetera,497.04,2,994.08,208.53,Tienda Física,Efectivo,88
22335,2025-02-23,Málaga,Hogar,Silla Escritorio,74.54,1,,47.14,Online,PayPal,56
22336,2025-08-15,Madrid,Electrónica,Tablet,150.1,2,300.2,68.37,App,Efectivo,51
22337,2025-03-15,Málaga,Hogar,Silla Escritorio,103.25,4,413.0,45.84,Online,Tarjeta,41
22338,2025-03-10,Valencia,Deportes,Mancuernas,427.74,3,1283.22,178.02,App,Efectivo,26
22339,2025-03-24,Sevilla,Electrónica,Tablet,243.97,4,975.88,153.04,App,Tarjeta,53
22340,2025-04-29,Valencia,Deportes,Bicicleta,715.71,1,715.71,347.52,Tienda Física,PayPal,100
22341,2025-12-10,Málaga,Ropa,Camiseta,247.68,2,495.36,159.59,App,Tarjeta,59
22342,2025-04-23,Zaragoza,Electrónica,Tablet,253.76,3,761.28,147.09,Tienda Física,Tarjeta,5
22343,2025-08-11,Madrid,Ropa,Chaqueta,162.54,5,812.7,113.26,App,Tarjeta,83
22344,2025-02-26,Málaga,Deportes,Bicicleta,778.12,2,1556.24,321.62,Online,Efectivo,97
22345,2025-06-22,Zaragoza,Electrónica,Laptop,207.83,3,623.49,141.76,App,Tarjeta,71
22346,2025-12-31,Valencia,Electrónica,Smartphone,662.95,2,1325.9,413.64,Tienda Física,Efectivo,3
22347,2025-05-10,Málaga,Ropa,Zapatillas,89.85,5,449.25,42.78,App,Tarjeta,69
22348,2025-01-28,Valencia,Electrónica,Laptop,514.69,4,2058.76,322.34,Online,Efectivo,61
22349,2025-08-31,Valencia,Hogar,Espejo,331.1,2,662.2,201.85,Online,Tarjeta,21
22350,2025-01-24,Málaga,Deportes,Mancuernas,546.31,5,2731.55,370.09,Tienda Física,Efectivo,16
22351,2025-03-08,Málaga,Hogar,Lámpara,182.14,5,910.7,116.96,Tienda Física,PayPal,72
22352,2025-01-11,Madrid,Ropa,Chaqueta,34.91,4,139.64,16.03,Tienda Física,PayPal,99
22353,2025-08-17,Barcelona,Electrónica,Tablet,682.56,5,3412.8,322.92,Tienda Física,PayPal,44
22354,2025-03-08,Barcelona,Hogar,Lámpara,789.14,3,2367.42,381.36,Online,Efectivo,91
22355,2025-03-29,Málaga,Deportes,Bicicleta,124.79,3,374.37,57.04,App,PayPal,24
22356,2025-01-14,Málaga,Deportes,Balón,210.2,3,,96.54,Online,Tarjeta,75
22357,2025-11-22,Málaga,Hogar,Espejo,673.2,1,673.2,310.51,Online,PayPal,22
22358,2025-07-22,Valencia,Electrónica,Smartphone,418.16,5,2090.8,218.51,Online,Efectivo,75
22359,2025-03-26,Málaga,Hogar,Cafetera,506.11,2,1012.22,329.0,Online,Tarjeta,69
22360,2025-06-09,Madrid,Ropa,Pantalón,74.32,2,148.64,44.48,Online,Efectivo,49
22361,2025-12-31,Sevilla,Ropa,Chaqueta,248.53,5,1242.65,110.51,Online,Tarjeta,2
22362,2025-10-19,Sevilla,Electrónica,Auriculares,543.68,5,2718.4,280.84,App,Efectivo,82
22363,2025-09-12,Sevilla,Hogar,Lámpara,272.25,4,1089.0,186.88,Tienda Física,Tarjeta,75
22364,2025-12-12,Madrid,Electrónica,Tablet,627.96,3,1883.88,291.75,Online,PayPal,1
22365,2025-12-31,,Deportes,Esterilla Yoga,437.8,5,2189.0,270.41,Online,Efectivo,8
22366,2025-09-29,Valencia,Deportes,Esterilla Yoga,492.69,5,2463.45,299.31,Online,Tarjeta,41
22367,2025-05-24,Málaga,Deportes,Mancuernas,380.24,3,1140.72,197.04,Online,Tarjeta,51
22368,2025-12-20,Barcelona,Ropa,Camiseta,207.71,4,830.84,111.11,App,Tarjeta,61
22369,2025-03-05,Valencia,Electrónica,Tablet,316.28,4,1265.12,137.25,Tienda Física,Tarjeta,31
22370,2025-09-10,Sevilla,Ropa,Chaqueta,345.4,4,1381.6,210.43,Online,PayPal,97
22371,2025-04-04,Valencia,Ropa,Camiseta,48.24,4,192.96,22.31,Tienda Física,Efectivo,99
22372,2025-03-25,Zaragoza,Hogar,Cafetera,563.95,2,1127.9,346.3,Online,Tarjeta,34
22373,2025-10-10,Valencia,Hogar,Silla Escritorio,454.99,5,2274.95,290.9,Online,Efectivo,48
22374,2025-01-14,Madrid,Hogar,Espejo,230.06,2,460.12,131.68,App,Tarjeta,44
22375,2025-01-05,Barcelona,Ropa,Camiseta,419.74,2,839.48,243.7,App,Tarjeta,14
22376,2025-06-05,Málaga,Ropa,Pantalón,667.22,4,2668.88,279.93,Online,PayPal,21
22377,2025-10-02,Sevilla,Ropa,Zapatillas,484.22,2,968.44,303.78,Online,Tarjeta,44
22378,2025-09-21,Madrid,Ropa,Camiseta,532.38,3,1597.14,257.18,Tienda Física,Tarjeta,46
22379,2025-04-10,Sevilla,Hogar,Espejo,372.79,3,1118.37,202.59,Online,Efectivo,98
22380,2025-08-13,Valencia,Electrónica,Laptop,416.95,5,2084.75,275.55,Tienda Física,Efectivo,12
22381,2025-10-03,Barcelona,Electrónica,Auriculares,484.71,3,1454.13,253.54,Online,PayPal,31
22382,2025-04-07,Madrid,Deportes,Esterilla Yoga,576.14,4,2304.56,321.38,App,PayPal,29
22383,2025-04-17,Sevilla,Ropa,Chaqueta,549.39,4,2197.56,297.9,Tienda Física,Tarjeta,99
22384,2025-07-31,Barcelona,Ropa,Chaqueta,124.61,1,124.61,86.85,Online,PayPal,36
22385,2025-08-04,Málaga,Ropa,Pantalón,27.97,5,139.85,15.09,Tienda Física,PayPal,43
22386,2025-04-28,Málaga,Deportes,Balón,590.91,1,590.91,335.17,App,Tarjeta,55
22387,2025-11-14,Sevilla,Ropa,Camiseta,589.0,1,589.0,283.5,Online,Tarjeta,14
22388,2025-03-16,Madrid,Electrónica,Tablet,676.68,4,2706.72,461.0,App,Tarjeta,62
22389,2025-05-27,Valencia,Deportes,Balón,129.41,1,129.41,83.29,App,Efectivo,7
22390,2025-08-08,Zaragoza,Deportes,Mancuernas,737.25,1,737.25,470.73,App,Tarjeta,85
22391,2025-11-22,Zaragoza,Electrónica,Tablet,423.21,2,846.42,184.94,Tienda Física,Efectivo,1
22392,2025-09-21,Zaragoza,Ropa,Camiseta,690.58,3,2071.74,367.27,Online,PayPal,97
22393,2025-12-31,Sevilla,Deportes,Esterilla Yoga,50.29,1,50.29,20.37,App,Efectivo,64
22394,2025-10-21,Barcelona,Ropa,Chaqueta,670.79,1,670.79,308.69,App,PayPal,86
22395,2025-05-23,Málaga,Deportes,Balón,697.18,5,3485.9,416.8,Tienda Física,PayPal,61
22396,2025-09-09,Zaragoza,Electrónica,Tablet,289.91,1,289.91,153.31,Tienda Física,Tarjeta,31
22397,2025-10-19,Málaga,Electrónica,Laptop,485.14,1,485.14,279.82,Online,Tarjeta,24
22398,2025-03-28,Barcelona,Hogar,Silla Escritorio,407.43,5,2037.15,176.69,App,Efectivo,25
22399,2025-07-12,Málaga,Electrónica,Tablet,715.68,4,2862.72,440.1,App,Tarjeta,28
22400,2025-06-04,Madrid,Deportes,Mancuernas,296.72,5,1483.6,176.55,Tienda Física,PayPal,85
22401,2025-04-18,Madrid,Deportes,Mancuernas,100.15,3,300.45,56.32,Tienda Física,Efectivo,60
22402,2025-03-22,Sevilla,Ropa,Chaqueta,601.22,3,1803.66,292.98,App,Tarjeta,21
22403,2025-06-09,Sevilla,Electrónica,Auriculares,380.18,1,380.18,221.52,Online,Tarjeta,6
22404,2025-03-10,Madrid,Electrónica,Laptop,777.09,4,3108.36,323.2,Online,Tarjeta,94
22405,2025-10-02,Sevilla,Hogar,Silla Escritorio,722.2,4,2888.8,329.99,App,Efectivo,13
22406,2025-01-04,Sevilla,Deportes,Esterilla Yoga,127.51,3,382.53,75.75,Online,Efectivo,39
22407,2025-04-12,Madrid,Ropa,Camiseta,656.95,4,2627.8,433.28,App,PayPal,97
22408,2025-01-08,Sevilla,Deportes,Esterilla Yoga,135.03,5,675.15,61.43,Tienda Física,Tarjeta,36
22409,2025-12-27,Zaragoza,Electrónica,Auriculares,370.41,3,1111.23,169.09,Online,PayPal,16
22410,2025-12-02,Barcelona,Deportes,Mancuernas,517.55,2,1035.1,251.68,App,Tarjeta,84
22411,2025-07-24,Valencia,Hogar,Silla Escritorio,20.38,3,61.14,14.06,Tienda Física,Tarjeta,65
22412,2025-03-08,Zaragoza,Deportes,Esterilla Yoga,551.08,1,551.08,374.9,App,PayPal,13
22413,2025-06-28,Madrid,Hogar,Cafetera,749.88,1,749.88,437.52,Tienda Física,Efectivo,55
22414,2025-07-21,Valencia,Electrónica,Laptop,516.38,4,2065.52,305.92,Tienda Física,Efectivo,3
22415,2025-06-10,Barcelona,Hogar,Silla Escritorio,307.41,3,922.23,162.75,Online,Efectivo,20
22416,2025-12-31,Málaga,Electrónica,Laptop,759.41,5,3797.05,520.91,Tienda Física,Efectivo,15
22417,2025-01-12,,Hogar,Lámpara,765.16,5,3825.8,460.21,Online,Tarjeta,88
22418,2025-07-17,Barcelona,Ropa,Zapatillas,586.43,4,2345.72,339.37,App,Efectivo,41
22419,2025-12-31,Málaga,Hogar,Silla Escritorio,259.81,2,519.62,146.55,Tienda Física,Efectivo,28
22420,2025-02-13,Málaga,Deportes,Bicicleta,127.07,4,508.28,61.86,Online,PayPal,9
22421,2025-10-15,Zaragoza,Hogar,Cafetera,757.0,5,3785.0,428.29,Tienda Física,PayPal,64
22422,2025-02-08,Barcelona,Deportes,Esterilla Yoga,490.19,1,490.19,312.3,Tienda Física,Tarjeta,5
22423,2025-05-23,Sevilla,Hogar,Lámpara,782.94,5,3914.7,358.49,Online,PayPal,13
22424,2025-08-02,Málaga,Hogar,Silla Escritorio,435.45,1,435.45,266.69,Tienda Física,PayPal,3
22425,2025-02-21,Málaga,Ropa,Pantalón,391.71,3,1175.13,251.84,Online,Tarjeta,54
22426,2025-05-16,Madrid,Ropa,Zapatillas,255.98,1,255.98,118.96,App,PayPal,13
22427,2025-04-11,Sevilla,Deportes,Mancuernas,792.04,3,2376.12,494.93,Online,Efectivo,38
22428,2025-10-16,Málaga,Electrónica,Smartphone,355.91,3,1067.73,142.9,App,Efectivo,87
22429,2025-01-23,Valencia,Hogar,Lámpara,511.1,1,511.1,255.54,Online,Tarjeta,14
22430,2025-05-27,Barcelona,Hogar,Cafetera,624.51,3,1873.53,286.59,Tienda Física,Efectivo,52
22431,2025-09-20,Sevilla,Ropa,Camiseta,165.87,5,829.35,81.47,Tienda Física,Efectivo,33
22432,2025-06-16,Madrid,Hogar,Espejo,617.47,5,3087.35,326.3,App,PayPal,95
22433,2025-02-03,Barcelona,Deportes,Esterilla Yoga,751.33,2,1502.66,405.74,Online,Tarjeta,17
22434,2025-06-25,Sevilla,Ropa,Chaqueta,547.81,5,2739.05,310.49,App,Efectivo,41
22435,2025-02-28,Sevilla,Deportes,Mancuernas,97.26,3,291.78,54.83,App,PayPal,92
22436,2025-08-29,Madrid,Electrónica,Tablet,449.36,2,,267.04,App,Tarjeta,14
22437,2025-05-02,Madrid,Hogar,Cafetera,793.22,4,3172.88,532.71,App,PayPal,35
22438,2025-03-29,Valencia,Electrónica,Laptop,471.18,4,1884.72,300.82,App,PayPal,76
22439,2025-10-15,Barcelona,Hogar,Lámpara,210.05,3,630.15,121.88,App,Efectivo,2
22440,2025-11-08,Madrid,Electrónica,Auriculares,337.38,3,1012.14,185.98,Tienda Física,Tarjeta,67
22441,2025-11-07,Barcelona,Hogar,Cafetera,542.78,2,,259.98,App,PayPal,47
22442,2025-10-14,Barcelona,Ropa,Zapatillas,799.34,3,2398.02,359.42,App,PayPal,29
22443,2025-04-11,Zaragoza,Deportes,Bicicleta,225.91,5,1129.55,107.1,Online,Tarjeta,37
22444,2025-11-13,Sevilla,Hogar,Espejo,170.56,4,682.24,110.51,Tienda Física,PayPal,3
22445,2025-10-11,Madrid,Hogar,Lámpara,662.51,2,,367.67,Tienda Física,PayPal,30
22446,2025-01-04,Barcelona,Electrónica,Smartphone,220.18,2,440.36,147.97,App,PayPal,87
22447,2025-04-04,Sevilla,Deportes,Bicicleta,431.79,5,2158.95,176.63,Tienda Física,PayPal,20
22448,2025-03-17,Málaga,Hogar,Cafetera,577.77,2,1155.54,390.79,Online,Efectivo,29
22449,2025-05-02,Barcelona,Ropa,Chaqueta,288.36,5,1441.8,136.03,App,Tarjeta,5
22450,2025-06-06,Zaragoza,Electrónica,Tablet,577.39,2,1154.78,327.94,App,Tarjeta,85
22451,2025-05-14,Sevilla,Electrónica,Tablet,496.17,4,1984.68,211.79,Tienda Física,Efectivo,100
22452,2025-04-30,Sevilla,Hogar,Espejo,696.99,1,696.99,302.62,Tienda Física,PayPal,97
22453,2025-12-31,Sevilla,Ropa,Pantalón,228.69,2,457.38,137.3,Online,PayPal,11
22454,2025-10-02,Zaragoza,Electrónica,Auriculares,271.03,4,1084.12,173.31,App,Efectivo,77
